id,title,filtered_words,label
R170,New Report on Technology Breakthrough,"['morning', 'meeting', 'choice', 'system', 'ahead', 'begin.', 'tv', 'anything', 'carry', 'rock.', 'structure', 'image', 'east', 'ahead', 'mind', 'left', 'hard', 'wall.', 'experts', 'discuss', 'ongoing', 'developments', 'technology', 'breakthrough.']",REAL
F110,Celebrity Scandal Confirmed by Sources,"['sort', 'third', 'direction', 'particularly', 'senior.', 'world', 'three', 'less', 'good', 'head.', '—', 'shocking', 'claims', 'celebrity', 'scandal', 'surface', 'internet.']",FAKE
F048,Secret Cure Confirmed by Sources,"['enough', 'serve', 'sell', 'might', 'sport.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']",FAKE
F082,Hoax Confirmed by Sources,"['much', 'loss', 'evidence', 'specific', 'behavior.', 'believe', 'century', 'despite', 'similar', 'program.', 'deal', 'miss', 'necessary.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']",FAKE
F187,Miracle Drug Confirmed by Sources,"['marriage', 'factor', 'sure', 'through.', 'mr', 'away', 'learn', 'true', 'method', 'five.', 'author', 'change', 'glass', 'beautiful.', '—', 'shocking', 'claims', 'miracle', 'drug', 'surface', 'internet.']",FAKE
F027,Miracle Drug Confirmed by Sources,"['language', 'election', 'president', 'partner', 'firm', 'become', 'sister', 'then.', 'board', 'decade', 'kind.', 'fact', 'mouth', 'catch', 'bed', 'care', 'house', 'will.', '—', 'shocking', 'claims', 'miracle', 'drug', 'surface', 'internet.']",FAKE
F202,Hoax Confirmed by Sources,"['staff', 'put', 'indeed', 'seem', 'scene.', 'add', 'especially', 'black', 'hot', 'beat', 'music.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']",REAL
F197,Secret Cure Confirmed by Sources,"['age', 'peace', 'difference', 'book', 'food', 'point.', 'another', 'without', 'party.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']",FAKE
R128,New Report on Climate Change,"['production', 'still', 'understand.', 'fall', 'bring', 'get', 'prevent', 'full', 'example.', 'movie', 'type', 'century', 'own.', 'experts', 'discuss', 'ongoing', 'developments', 'climate', 'change.']",REAL
F157,Government Cover-Up Confirmed by Sources,"['write', 'computer', 'really', 'including', 'option.', 'training', 'large', 'movie', 'let', 'loss', 'partner', 'hotel.', '—', 'shocking', 'claims', 'government', 'cover-up', 'surface', 'internet.']",FAKE
F117,Hoax Confirmed by Sources,"['skill', 'long', 'free', 'stand', 'pass.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']",FAKE
F173,Secret Cure Confirmed by Sources,"['power', 'message', 'debate', 'fast.', 'college', 'happy', 'wonder', 'low', 'others', 'heavy', 'laugh.', 'serve', 'affect', 'establish', 'real', 'congress', 'let.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']",FAKE
F024,Aliens Confirmed by Sources,"['join', 'anyone', 'current', 'product', 'theory', 'movement.', 'music', 'kitchen', 'training', 'account', 'leader', 'scientist', 'different.', '—', 'shocking', 'claims', 'aliens', 'surface', 'internet.']",FAKE
F096,Celebrity Scandal Confirmed by Sources,"['let', 'board', 'general', 'response', 'somebody', 'south.', 'political', 'focus', 'care', 'major', 'friend.', '—', 'shocking', 'claims', 'celebrity', 'scandal', 'surface', 'internet.']",FAKE
R247,New Report on Public Health,"['minute', 'nice', 'order.', 'north', 'rule', 'back.', 'quite', 'door', 'structure.', 'experts', 'discuss', 'ongoing', 'developments', 'public', 'health.']",REAL
F226,Government Cover-Up Confirmed by Sources,"['exactly', 'environment', 'lead', 'need', 'society', 'artist.', 'let', 'player', 'system', 'day', 'million', 'business', 'program.', 'piece.', '—', 'shocking', 'claims', 'government', 'cover-up', 'surface', 'internet.']",FAKE
F100,Flat Earth Confirmed by Sources,"['friend', 'house', 'capital', 'industry.', 'recognize', 'especially', 'foot', 'better', 'price', 'audience', 'or.', '—', 'shocking', 'claims', 'flat', 'earth', 'surface', 'internet.']",FAKE
F246,Government Cover-Up Confirmed by Sources,"['gas', 'test', 'conference.', 'individual', 'hard', 'part', 'until.', 'show', 'citizen', 'large', 'worker.', 'talk', 'build', 'certain', 'institution', 'wrong', 'yeah.', '—', 'shocking', 'claims', 'government', 'cover-up', 'surface', 'internet.']",REAL
F183,Aliens Confirmed by Sources,"['though', 'mother', 'brother', 'those.', 'mr', 'loss', 'rule', 'color', 'respond.', '—', 'shocking', 'claims', 'aliens', 'surface', 'internet.']",FAKE
R063,New Report on Policy,"['positive', 'source', 'learn', 'air.', 'apply', 'situation', 'action', 'floor', 'another.', 'stuff', 'subject', 'discuss', 'firm', 'agreement', 'understand', 'trip.', 'experts', 'discuss', 'ongoing', 'developments', 'policy.']",FAKE
R005,New Report on Election,"['indicate', 'age', 'travel', 'mother', 'across.', 'surface', 'together', 'sure', 'know', 'since', 'history', 'range.', 'notice', 'defense', 'of.', 'experts', 'discuss', 'ongoing', 'developments', 'election.']",REAL
R084,New Report on Election,"['important', 'modern', 'rich', 'agency', 'rate', 'book.', 'open', 'away', 'ready', 'three.', 'west', 'draw', 'better', 'however', 'middle', 'nation', 'available', 'mr.', 'experts', 'discuss', 'ongoing', 'developments', 'election.']",REAL
R124,New Report on Education,"['pull', 'budget', 'spend', 'report', 'suddenly.', 'strategy', 'without', 'cold.', 'cell', 'east', 'network', 'system.', 'experts', 'discuss', 'ongoing', 'developments', 'education.']",REAL
R118,New Report on Research,"['point', 'rule', 'floor', 'station', 'process', 'chair.', 'type', 'agency', 'pattern', 'event', 'simple.', 'experts', 'discuss', 'ongoing', 'developments', 'research.']",REAL
F001,Aliens Confirmed by Sources,"['style', 'shake', 'environmental', 'finally', 'trial.', 'final', 'thing', 'what.', '—', 'shocking', 'claims', 'aliens', 'surface', 'internet.']",FAKE
F007,Immortal Jellyfish Confirmed by Sources,"['though', 'position', 'control', 'poor', 'coach.', 'mother', 'collection', 'edge.', 'open', 'also', 'fight', 'add.', '—', 'shocking', 'claims', 'immortal', 'jellyfish', 'surface', 'internet.']",FAKE
F046,Mind Control Confirmed by Sources,"['education', 'detail', 'environmental', 'create.', 'break', 'full', 'evidence', 'population', 'reach.', '—', 'shocking', 'claims', 'mind', 'control', 'surface', 'internet.']",FAKE
R103,New Report on Research,"['total', 'page', 'prepare.', 'actually', 'animal', 'various', 'special', 'billion.', 'allow', 'course', 'level', 'question', 'hot', 'piece', 'one.', 'experts', 'discuss', 'ongoing', 'developments', 'research.']",REAL
R037,New Report on Budget Report,"['list', 'common', 'democrat', 'economy', 'ok.', 'support', 'control', 'almost', 'meet', 'right', 'president', 'right', 'school.', 'yes', 'government', 'hospital', 'happen', 'necessary', 'resource.', 'argue', 'series', 'free', 'near', 'black.', 'experts', 'discuss', 'ongoing', 'developments', 'budget', 'report.']",REAL
F193,Secret Cure Confirmed by Sources,"['thing', 'social', 'statement', 'stage.', 'drug', 'sign', 'long', 'on.', 'alone', 'movement', 'system', 'true', 'maintain.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']",FAKE
R166,New Report on Election,"['international', 'amount', 'concern', 'owner', 'director', 'production.', 'reality', 'doctor', 'training', 'successful', 'yard.', 'book', 'require', 'newspaper.', 'experts', 'discuss', 'ongoing', 'developments', 'election.']",REAL
F017,Immortal Jellyfish Confirmed by Sources,"['plant', 'million', 'trade', 'hope', 'top.', 'bed', 'effect', 'republican', 'stand', 'site', 'where.', 'five', 'success', 'cultural', 'modern', 'service.', '—', 'shocking', 'claims', 'immortal', 'jellyfish', 'surface', 'internet.']",FAKE
R008,New Report on Economic Growth,"['ability', 'gas', 'method', 'relationship', 'allow', 'short.', 'weight', 'assume', 'listen', 'choose', 'ever', 'south.', 'set', 'natural', 'eat.', 'share', 'everyone.', 'experts', 'discuss', 'ongoing', 'developments', 'economic', 'growth.']",REAL
F071,Celebrity Scandal Confirmed by Sources,"['raise', 'bad', 'central', 'go.', 'follow', 'start', 'business', 'agency', 'cause.', 'support', 'develop', 'outside', 'voice', 'clearly', 'service', 'follow.', '—', 'shocking', 'claims', 'celebrity', 'scandal', 'surface', 'internet.']",FAKE
F028,Mind Control Confirmed by Sources,"['street', 'city', 'science', 'run.', 'good', 'perhaps', 'reduce', 'easy', 'day', 'price', 'win.', '—', 'shocking', 'claims', 'mind', 'control', 'surface', 'internet.']",FAKE
F227,Immortal Jellyfish Confirmed by Sources,"['market', 'capital.', '—', 'shocking', 'claims', 'immortal', 'jellyfish', 'surface', 'internet.']",FAKE
R200,New Report on Public Health,"['consumer', 'trip', 'center', 'reveal.', 'wind', 'matter', 'way', 'major.', 'might', 'next', 'turn', 'state', 'city.', 'experts', 'discuss', 'ongoing', 'developments', 'public', 'health.']",REAL
R225,New Report on Climate Change,"['laugh', 'red', 'model', 'thousand', 'tree.', 'focus', 'even', 'work', 'civil', 'laugh.', 'group', 'design', 'responsibility', 'condition', 'arrive', 'computer.', 'chance', 'consumer', 'account', 'major', 'argue.', 'experts', 'discuss', 'ongoing', 'developments', 'climate', 'change.']",REAL
R062,New Report on Budget Report,"['far', 'stock', 'media', 'foot', 'shake.', 'hold', 'side', 'represent.', 'improve', 'five', 'thought', 'start', 'agency', 'war', 'around.', 'experts', 'discuss', 'ongoing', 'developments', 'budget', 'report.']",REAL
F033,Hoax Confirmed by Sources,"['message', 'whatever', 'law', 'anyone', 'rule', 'whatever', 'international.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']",FAKE
F012,Hoax Confirmed by Sources,"['foreign', 'development', 'drive', 'idea.', 'class', 'role', 'first', 'price', 'pick', 'later', 'sign.', 'religious', 'different', 'effect', 'year.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']",FAKE
R121,New Report on Research,"['nature', 'civil', 'image', 'similar.', 'bring', 'idea', 'apply', 'chair', 'close', 'but.', 'television', 'today', 'indicate', 'reality.', 'experts', 'discuss', 'ongoing', 'developments', 'research.']",REAL
F210,Aliens Confirmed by Sources,"['natural', 'tend', 'assume', 'glass', 'rest.', 'think', 'issue', 'other.', '—', 'shocking', 'claims', 'aliens', 'surface', 'internet.']",FAKE
F151,Hoax Confirmed by Sources,"['seven', 'pressure', 'leader.', 'speech', 'smile', 'hold', 'miss.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']",FAKE
F099,Secret Cure Confirmed by Sources,"['tv', 'worry', 'firm', 'mrs', 'fear', 'per.', 'win', 'recognize', 'board', 'letter', 'audience', 'world', 'light.', 'treat', 'meeting', 'foreign', 'room', 'upon', 'decade', 'worry.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']",FAKE
R090,New Report on Technology Breakthrough,"['send', 'skin', 'yeah.', 'fund', 'development', 'start', 'compare', 'water', 'growth', 'group.', 'experts', 'discuss', 'ongoing', 'developments', 'technology', 'breakthrough.']",REAL
R125,New Report on Budget Report,"['figure', 'ahead', 'place', 'tv', 'health.', 'leg', 'simply', 'east', 'sea', 'visit', 'agree', 'like.', 'task', 'home', 'student', 'body.', 'experts', 'discuss', 'ongoing', 'developments', 'budget', 'report.']",REAL
R091,New Report on Climate Change,"['plant', 'environment', 'budget', 'prevent', 'style.', 'let', 'floor', 'agreement.', 'experts', 'discuss', 'ongoing', 'developments', 'climate', 'change.']",REAL
R157,New Report on Climate Change,"['many', 'run', 'bed', 'look', 'soldier.', 'trade', 'us', 'fear', 'produce', 'glass.', 'experts', 'discuss', 'ongoing', 'developments', 'climate', 'change.']",REAL
F098,Miracle Drug Confirmed by Sources,"['suffer', 'even', 'section', 'happy', 'movie', 'follow.', 'power', 'decision', 'talk', 'suggest', 'century', 'ten.', 'take', 'instead', 'control', 'blood.', '—', 'shocking', 'claims', 'miracle', 'drug', 'surface', 'internet.']",FAKE
F164,Immortal Jellyfish Confirmed by Sources,"['full', 'dark', 'sense', 'final', 'town', 'its.', 'air', 'next', 'yet', 'always', 'tax', 'true.', '—', 'shocking', 'claims', 'immortal', 'jellyfish', 'surface', 'internet.']",FAKE
R050,New Report on Economic Growth,"['surface', 'call', 'force', 'hair', 'democratic.', 'back', 'work', 'pressure', 'present.', 'call', 'involve', 'event', 'artist.', 'modern', 'team', 'history', 'environmental', 'cultural', 'experience', 'mrs.', 'experts', 'discuss', 'ongoing', 'developments', 'economic', 'growth.']",REAL
R249,New Report on Climate Change,"['none', 'change', 'go', 'expect.', 'industry', 'billion', 'security.', 'experts', 'discuss', 'ongoing', 'developments', 'climate', 'change.']",REAL
R093,New Report on Election,"['whole', 'movement', 'pick', 'read.', 'season', 'budget', 'way', 'protect', 'develop', 'rise', 'color.', 'camera', 'idea', 'interview', 'prevent', 'yard', 'mean', 'easy.', 'ok', 'cell', 'purpose', 'push.', 'experts', 'discuss', 'ongoing', 'developments', 'election.']",REAL
R131,New Report on Education,"['minute', 'record', 'pm.', 'need', 'recent', 'world', 'relate.', 'experts', 'discuss', 'ongoing', 'developments', 'education.']",REAL
F107,Flat Earth Confirmed by Sources,"['program', 'quickly', 'catch', 'miss.', 'involve', 'quickly', 'ready', 'rich.', 'sure', 'building', 'send', 'end.', '—', 'shocking', 'claims', 'flat', 'earth', 'surface', 'internet.']",FAKE
F153,Hoax Confirmed by Sources,"['theory', 'military', 'religious', 'almost', 'mission', 'exactly', 'second.', 'phone', 'office', 'magazine', 'travel', 'decision.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']",FAKE
F091,Flat Earth Confirmed by Sources,"['account', 'camera', 'fill', 'democratic.', 'couple', 'people', 'message', 'run', 'road', 'true.', '—', 'shocking', 'claims', 'flat', 'earth', 'surface', 'internet.']",FAKE
R246,New Report on Economic Growth,"['community', 'wall', 'close', 'others.', 'marriage', 'able', 'customer', 'ability', 'spring.', 'memory', 'environmental', 'also', 'continue.', 'experts', 'discuss', 'ongoing', 'developments', 'economic', 'growth.']",REAL
F004,Secret Cure Confirmed by Sources,"['way', 'find', 'heavy', 'add', 'couple.', 'concern', 'spring', 'general', 'collection', 'opportunity.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']",FAKE
F220,Celebrity Scandal Confirmed by Sources,"['stay', 'alone', 'thank', 'total.', 'state', 'member', 'improve.', '—', 'shocking', 'claims', 'celebrity', 'scandal', 'surface', 'internet.']",FAKE
F121,Hoax Confirmed by Sources,"['certain', 'cultural', 'growth.', 'environmental', 'stand', 'moment', 'thousand', 'clear', 'home.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']",FAKE
F245,Mind Control Confirmed by Sources,"['management', 'use', 'partner', 'race', 'plan', 'her.', 'represent', 'discussion', 'cup', 'group', 'exactly.', 'happy', 'oil', 'visit', 'agreement', 'hard.', '—', 'shocking', 'claims', 'mind', 'control', 'surface', 'internet.']",FAKE
R035,New Report on Climate Change,"['really', 'high', 'west', 'degree', 'majority.', 'subject', 'participant', 'different', 'state.', 'carry', 'culture', 'address', 'machine', 'deal', 'fast', 'training', 'every.', 'experts', 'discuss', 'ongoing', 'developments', 'climate', 'change.']",REAL
R024,New Report on Education,"['give', 'war', 'city.', 'pass', 'exist', 'part', 'receive', 'suggest.', 'experts', 'discuss', 'ongoing', 'developments', 'education.']",REAL
F079,Miracle Drug Confirmed by Sources,"['rather', 'son', 'group', 'laugh', 'station', 'site', 'live.', 'mrs', 'water', 'a.', 'service', 'per', 'back', 'physical', 'expect', 'mrs', 'enjoy', 'state.', 'wide', 'let', 'law.', '—', 'shocking', 'claims', 'miracle', 'drug', 'surface', 'internet.']",FAKE
R094,New Report on Policy,"['indeed', 'local', 'almost', 'head.', 'station', 'check', 'six', 'religious', 'nature.', 'experts', 'discuss', 'ongoing', 'developments', 'policy.']",FAKE
R040,New Report on Policy,"['product', 'human', 'specific', 'son', 'quickly.', 'experts', 'discuss', 'ongoing', 'developments', 'policy.']",REAL
F170,Immortal Jellyfish Confirmed by Sources,"['field', 'back', 'culture', 'sound.', 'keep', 'talk', 'field', 'standard.', 'start', 'subject', 'behind', 'professor', 'bar', 'treatment.', '—', 'shocking', 'claims', 'immortal', 'jellyfish', 'surface', 'internet.']",FAKE
F130,Immortal Jellyfish Confirmed by Sources,"['truth', 'even', 'central', 'hard', 'billion.', 'education', 'performance', 'throughout', 'join.', 'rule', 'gas', 'word', 'than.', '—', 'shocking', 'claims', 'immortal', 'jellyfish', 'surface', 'internet.']",FAKE
R085,New Report on Economic Growth,"['international', 'month', 'individual', 'food.', 'dinner', 'modern', 'example', 'half', 'offer', 'pick.', 'experts', 'discuss', 'ongoing', 'developments', 'economic', 'growth.']",REAL
R054,New Report on Budget Report,"['everybody', 'thank', 'issue.', 'style', 'rock', 'cost', 'federal', 'break.', 'pm', 'indicate', 'tell', 'health.', 'throw', 'community', 'lay', 'number', 'field.', 'experts', 'discuss', 'ongoing', 'developments', 'budget', 'report.']",REAL
R047,New Report on Technology Breakthrough,"['technology', 'drop', 'need.', 'best', 'conference', 'according', 'listen', 'other.', 'experts', 'discuss', 'ongoing', 'developments', 'technology', 'breakthrough.']",REAL
R199,New Report on Economic Growth,"['inside', 'ground', 'change', 'save', 'unit.', 'trial', 'treatment', 'more.', 'experts', 'discuss', 'ongoing', 'developments', 'economic', 'growth.']",FAKE
F062,Miracle Drug Confirmed by Sources,"['actually', 'already', 'plan', 'arm', 'activity', 'television.', 'staff', 'crime', 'need', 'citizen', 'main.', '—', 'shocking', 'claims', 'miracle', 'drug', 'surface', 'internet.']",REAL
R244,New Report on Technology Breakthrough,"['time', 'pick', 'source', 'road.', 'coach', 'along', 'left', 'might', 'special.', 'standard', 'decision', 'account', 'wind', 'himself.', 'experts', 'discuss', 'ongoing', 'developments', 'technology', 'breakthrough.']",FAKE
R107,New Report on Election,"['manager', 'indeed', 'street.', 'tree', 'attack', 'entire', 'go', 'local', 'tree', 'news.', 'affect', 'account', 'air', 'people', 'notice', 'great.', 'experts', 'discuss', 'ongoing', 'developments', 'election.']",REAL
F148,Aliens Confirmed by Sources,"['give', 'body', 'cell', 'cost', 'film', 'outside', 'join', 'five.', '—', 'shocking', 'claims', 'aliens', 'surface', 'internet.']",FAKE
F023,Mind Control Confirmed by Sources,"['develop', 'course', 'glass', 'glass', 'rate', 'tv.', '—', 'shocking', 'claims', 'mind', 'control', 'surface', 'internet.']",FAKE
R075,New Report on Budget Report,"['institution', 'pick', 'full', 'draw', 'the.', 'maintain', 'worker', 'like', 'citizen.', 'federal', 'explain', 'staff', 'fire', 'sense', 'special', 'why.', 'experts', 'discuss', 'ongoing', 'developments', 'budget', 'report.']",REAL
R220,New Report on Public Health,"['control', 'truth', 'recognize', 'hard', 'police', 'policy', 'statement.', 'several', 'prepare', 'meet', 'just.', 'economic', 'heavy', 'expert', 'generation.', 'experts', 'discuss', 'ongoing', 'developments', 'public', 'health.']",REAL
R099,New Report on Economic Growth,"['trip', 'notice', 'politics', 'loss', 'especially.', 'design', 'easy', 'think', 'bed', 'blue', 'image', 'home.', 'experts', 'discuss', 'ongoing', 'developments', 'economic', 'growth.']",REAL
F066,Flat Earth Confirmed by Sources,"['provide', 'agent', 'decision.', 'send', 'professional', 'debate', 'couple', 'item', 'speech', 'you.', 'school', 'future', 'cause', 'protect.', '—', 'shocking', 'claims', 'flat', 'earth', 'surface', 'internet.']",FAKE
F060,Flat Earth Confirmed by Sources,"['sister', 'network', 'consumer', 'owner', 'young.', 'minute', 'paper', 'forward', 'meeting.', 'watch', 'carry', 'staff', 'allow', 'since', 'but.', '—', 'shocking', 'claims', 'flat', 'earth', 'surface', 'internet.']",FAKE
F022,Government Cover-Up Confirmed by Sources,"['station', 'care', 'sell', 'past', 'democrat', 'clear', 'western.', '—', 'shocking', 'claims', 'government', 'cover-up', 'surface', 'internet.']",FAKE
F127,Mind Control Confirmed by Sources,"['sign', 'indeed', 'stock', 'so.', 'student', 'skin', 'window', 'stuff', 'police.', 'market', 'office', 'party', 'either.', '—', 'shocking', 'claims', 'mind', 'control', 'surface', 'internet.']",FAKE
R212,New Report on Education,"['paper', 'real', 'type', 'big', 'her.', 'authority', 'discussion', 'director', 'father.', 'woman', 'finally', 'art', 'find', 'feel.', 'experts', 'discuss', 'ongoing', 'developments', 'education.']",REAL
F119,Mind Control Confirmed by Sources,"['trial', 'pass', 'according', 'thousand', 'choice', 'pm.', 'recognize', 'head', 'finish', 'lot', 'which.', '—', 'shocking', 'claims', 'mind', 'control', 'surface', 'internet.']",FAKE
F103,Hoax Confirmed by Sources,"['political', 'present', 'short', 'break.', 'president', 'billion', 'in.', 'interview', 'color', 'forward', 'later', 'gas', 'system.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']",FAKE
F191,Mind Control Confirmed by Sources,"['member', 'late', 'call', 'general', 'wind.', 'author', 'though', 'positive', 'property', 'technology', 'determine.', 'condition', 'writer', 'debate', 'large.', '—', 'shocking', 'claims', 'mind', 'control', 'surface', 'internet.']",FAKE
F002,Mind Control Confirmed by Sources,"['feel', 'rather', 'lay', 'space.', 'something', 'degree', 'site', 'development.', '—', 'shocking', 'claims', 'mind', 'control', 'surface', 'internet.']",FAKE
R155,New Report on Election,"['country', 'realize', 'much', 'difficult', 'assume', 'big.', 'discuss', 'glass', 'special', 'save', 'actually', 'green', 'far.', 'fine', 'carry', 'dream', 'project', 'democratic', 'somebody', 'join.', 'maintain', 'time', 'step', 'huge', 'american.', 'experts', 'discuss', 'ongoing', 'developments', 'election.']",REAL
R006,New Report on Technology Breakthrough,"['key', 'senior', 'manage', 'dinner', 'recognize', 'push', 'care.', 'training', 'throw', 'process.', 'outside', 'exist', 'seem', 'staff', 'answer.', 'experts', 'discuss', 'ongoing', 'developments', 'technology', 'breakthrough.']",REAL
F086,Government Cover-Up Confirmed by Sources,"['story', 'hope', 'day', 'six.', 'card', 'care', 'never', 'million', 'ball.', 'brother', 'fight', 'suddenly', 'charge', 'movie.', '—', 'shocking', 'claims', 'government', 'cover-up', 'surface', 'internet.']",FAKE
R168,New Report on Election,"['baby', 'culture', 'low', 'check', 'letter.', 'attorney', 'look', 'responsibility', 'ok', 'join.', 'experts', 'discuss', 'ongoing', 'developments', 'election.']",REAL
R077,New Report on Public Health,"['work', 'anything', 'expect.', 'want', 'move', 'letter', 'hot.', 'pull', 'memory', 'quickly', 'perhaps', 'read', 'anyone.', 'experts', 'discuss', 'ongoing', 'developments', 'public', 'health.']",REAL
F209,Hoax Confirmed by Sources,"['idea', 'wait', 'ago', 'wide', 'pass.', 'recognize', 'minute', 'ball', 'whether', 'republican', 'plant.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']",FAKE
R236,New Report on Public Health,"['happy', 'treat', 'health.', 'maybe', 'require', 'read', 'federal', 'beat.', 'experts', 'discuss', 'ongoing', 'developments', 'public', 'health.']",REAL
F186,Aliens Confirmed by Sources,"['enter', 'list', 'able', 'bad.', 'sister', 'first', 'world', 'foreign', 'although', 'word', 'fill', 'card.', 'tonight', 'gun', 'near', 'continue', 'me.', '—', 'shocking', 'claims', 'aliens', 'surface', 'internet.']",FAKE
R243,New Report on Public Health,"['happen', 'quickly', 'industry', 'draw', 'discover', 'develop.', 'book', 'true', 'fact', 'lead', 'change.', 'experts', 'discuss', 'ongoing', 'developments', 'public', 'health.']",REAL
F094,Immortal Jellyfish Confirmed by Sources,"['behind', 'experience', 'fire', 'past', 'man', 'capital.', 'structure', 'someone', 'movie', 'economic', 'church.', '—', 'shocking', 'claims', 'immortal', 'jellyfish', 'surface', 'internet.']",FAKE
R032,New Report on Economic Growth,"['community', 'director', 'budget', 'face.', 'surface', 'involve', 'dinner', 'art', 'industry', 'thank', 'tough.', 'experts', 'discuss', 'ongoing', 'developments', 'economic', 'growth.']",REAL
R033,New Report on Education,"['meet', 'account', 'break', 'people', 'the.', 'require', 'assume', 'big', 'sound.', 'ground', 'hospital', 'door', 'back', 'rather', 'certainly', 'growth.', 'experts', 'discuss', 'ongoing', 'developments', 'education.']",FAKE
R045,New Report on Technology Breakthrough,"['win', 'rule', 'everything', 'list', 'simply', 'hope', 'section.', 'produce', 'data', 'security', 'hit', 'owner.', 'experts', 'discuss', 'ongoing', 'developments', 'technology', 'breakthrough.']",REAL
R116,New Report on Education,"['right', 'focus', 'language', 'skill', 'analysis', 'anything.', 'experts', 'discuss', 'ongoing', 'developments', 'education.']",REAL
F056,Celebrity Scandal Confirmed by Sources,"['actually', 'market', 'economy', 'dark', 'condition', 'economic', 'find.', 'help', 'image', 'office', 'respond', 'deal.', 'believe', 'security', 'describe', 'themselves.', '—', 'shocking', 'claims', 'celebrity', 'scandal', 'surface', 'internet.']",FAKE
R043,New Report on Policy,"['hundred', 'require', 'physical', 'effort.', 'treat', 'enough', 'build', 'chance', 'clear', 'customer', 'watch.', 'rule', 'clear', 'reduce', 'address', 'open', 'reality.', 'experts', 'discuss', 'ongoing', 'developments', 'policy.']",REAL
R145,New Report on Economic Growth,"['key', 'agree', 'often', 'collection', 'worry', 'computer', 'strong.', 'artist', 'notice', 'eat.', 'experts', 'discuss', 'ongoing', 'developments', 'economic', 'growth.']",REAL
F200,Secret Cure Confirmed by Sources,"['wide', 'throughout', 'dinner', 'carry', 'may.', 'bar', 'try', 'bar', 'poor', 'western', 'social', 'into.', 'medical', 'within', 'foreign', 'upon.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']",FAKE
F034,Celebrity Scandal Confirmed by Sources,"['old', 'forward', 'wait', 'concern', 'factor', 'everything', 'low.', 'glass', 'theory', 'camera', 'instead', 'follow', 'let.', '—', 'shocking', 'claims', 'celebrity', 'scandal', 'surface', 'internet.']",FAKE
